datetime,precio_eur_mwh
2026-05-30 16:00:00+02:00,26.92
2026-05-30 16:00:00+02:00,26.92
2026-05-30 17:00:00+02:00,33.96
2026-05-30 17:00:00+02:00,33.96
2026-05-30 17:00:00+02:00,33.96
2026-05-30 17:00:00+02:00,33.96
2026-05-30 17:00:00+02:00,33.96
2026-05-30 18:00:00+02:00,56.75
2026-05-30 18:00:00+02:00,56.75
2026-05-30 18:00:00+02:00,56.75
2026-05-30 18:00:00+02:00,56.75
2026-05-30 18:00:00+02:00,56.75
2026-05-30 19:00:00+02:00,103.65
2026-05-30 19:00:00+02:00,103.65
2026-05-30 19:00:00+02:00,103.65
2026-05-30 19:00:00+02:00,103.65
2026-05-30 19:00:00+02:00,103.65
2026-05-30 20:00:00+02:00,142.7
2026-05-30 20:00:00+02:00,142.7
2026-05-30 20:00:00+02:00,142.7
2026-05-30 20:00:00+02:00,142.7
2026-05-30 20:00:00+02:00,142.7
2026-05-30 21:00:00+02:00,165.14
2026-05-30 21:00:00+02:00,165.14
2026-05-30 21:00:00+02:00,165.14
2026-05-30 21:00:00+02:00,165.14
2026-05-30 21:00:00+02:00,165.14
2026-05-30 22:00:00+02:00,171.82
2026-05-30 22:00:00+02:00,171.82
2026-05-30 22:00:00+02:00,171.82
2026-05-30 22:00:00+02:00,171.82
2026-05-30 22:00:00+02:00,171.82
2026-05-30 23:00:00+02:00,160.13
2026-05-30 23:00:00+02:00,160.13
2026-05-30 23:00:00+02:00,160.13
2026-05-30 23:00:00+02:00,160.13
2026-05-30 23:00:00+02:00,160.13
2026-05-31 00:00:00+02:00,147.68
2026-05-31 00:00:00+02:00,147.68
2026-05-31 00:00:00+02:00,147.68
2026-05-31 00:00:00+02:00,147.68
2026-05-31 00:00:00+02:00,147.68
2026-05-31 01:00:00+02:00,141.77
2026-05-31 01:00:00+02:00,141.77
2026-05-31 01:00:00+02:00,141.77
2026-05-31 01:00:00+02:00,141.77
2026-05-31 01:00:00+02:00,141.77
2026-05-31 02:00:00+02:00,129.49
2026-05-31 02:00:00+02:00,129.49
2026-05-31 02:00:00+02:00,129.49
2026-05-31 02:00:00+02:00,129.49
2026-05-31 02:00:00+02:00,129.49
2026-05-31 03:00:00+02:00,133.11
2026-05-31 03:00:00+02:00,133.11
2026-05-31 03:00:00+02:00,133.11
2026-05-31 03:00:00+02:00,133.11
2026-05-31 03:00:00+02:00,133.11
2026-05-31 04:00:00+02:00,123.76
2026-05-31 04:00:00+02:00,123.76
2026-05-31 04:00:00+02:00,123.76
2026-05-31 04:00:00+02:00,123.76
2026-05-31 04:00:00+02:00,123.76
2026-05-31 05:00:00+02:00,123.89
2026-05-31 05:00:00+02:00,123.89
2026-05-31 05:00:00+02:00,123.89
2026-05-31 05:00:00+02:00,123.89
2026-05-31 05:00:00+02:00,123.89
2026-05-31 06:00:00+02:00,132.35
2026-05-31 06:00:00+02:00,132.35
2026-05-31 06:00:00+02:00,132.35
2026-05-31 06:00:00+02:00,132.35
2026-05-31 06:00:00+02:00,132.35
2026-05-31 07:00:00+02:00,126.74
2026-05-31 07:00:00+02:00,126.74
2026-05-31 07:00:00+02:00,126.74
2026-05-31 07:00:00+02:00,126.74
2026-05-31 07:00:00+02:00,126.74
2026-05-31 08:00:00+02:00,62.28
2026-05-31 08:00:00+02:00,62.28
2026-05-31 08:00:00+02:00,62.28
2026-05-31 08:00:00+02:00,62.28
